IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.152.165,2082,2082,false,SIN,Asia Pacific,Singapore,28,6.17
8.222.255.15,2096,2096,true,SIN,Asia Pacific,Singapore,81,6.17
8.217.193.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,135,6.16
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,108,6.16
8.222.138.164,8443,8443,true,SIN,Asia Pacific,Singapore,100,6.16
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,116,6.16
8.219.0.162,2096,2096,true,SIN,Asia Pacific,Singapore,57,6.16
8.210.146.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,33,6.16
47.236.169.141,2053,2053,true,SIN,Asia Pacific,Singapore,74,6.15
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,6.15
47.74.9.137,2087,2087,true,NRT,Asia Pacific,Tokyo,214,6.14
47.245.107.174,2053,2053,true,SIN,Asia Pacific,Singapore,15,6.13
8.219.50.180,443,443,true,SIN,Asia Pacific,Singapore,73,6.13
8.219.40.255,2083,2083,true,SIN,Asia Pacific,Singapore,24,6.13
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,6.13
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,90,6.13
8.217.167.88,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,6.13
47.236.116.182,2083,2083,true,SIN,Asia Pacific,Singapore,83,6.12
8.219.99.8,443,443,true,SIN,Asia Pacific,Singapore,78,6.12
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,18,6.12
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,20,6.11
8.222.211.16,8080,8080,false,SIN,Asia Pacific,Singapore,15,6.11
8.222.183.242,2083,2083,true,SIN,Asia Pacific,Singapore,144,6.11
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,20,6.11
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,6.11
8.222.138.164,2086,2086,false,SIN,Asia Pacific,Singapore,45,6.11
8.218.149.193,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,6.10
8.222.144.50,80,80,false,SIN,Asia Pacific,Singapore,15,6.10
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,4,6.10
8.217.250.222,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,6.10
8.219.197.111,8880,8880,false,SIN,Asia Pacific,Singapore,29,6.10
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,6.09
8.219.229.190,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.09
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,7,6.09
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,6.09
8.219.142.229,2083,2083,true,SIN,Asia Pacific,Singapore,141,6.09
8.222.180.86,8080,8080,false,SIN,Asia Pacific,Singapore,30,6.09
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,99,6.09
8.222.183.242,2053,2053,true,SIN,Asia Pacific,Singapore,95,6.09
8.210.3.24,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,6.08
8.219.78.1,2053,2053,true,SIN,Asia Pacific,Singapore,127,6.07
8.219.13.143,2083,2083,true,SIN,Asia Pacific,Singapore,47,6.07
8.219.72.51,2087,2087,true,SIN,Asia Pacific,Singapore,112,6.07
8.217.167.88,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,6.07
8.222.180.242,80,80,false,SIN,Asia Pacific,Singapore,31,6.07
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,84,6.06
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,6.06
47.236.168.17,8443,8443,true,SIN,Asia Pacific,Singapore,56,6.06
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,6.06
47.236.11.84,2053,2053,true,SIN,Asia Pacific,Singapore,45,6.06
8.222.226.15,2052,2052,false,SIN,Asia Pacific,Singapore,3,6.06
8.222.226.15,2082,2082,false,SIN,Asia Pacific,Singapore,26,6.06
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,6.05
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,144,6.05
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,12,6.05
47.236.253.41,2053,2053,true,SIN,Asia Pacific,Singapore,124,6.05
8.222.146.222,2087,2087,true,SIN,Asia Pacific,Singapore,92,6.05
47.76.249.76,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,6.05
8.218.2.181,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,6.05
47.236.87.206,2095,2095,false,SIN,Asia Pacific,Singapore,45,6.05
8.222.244.192,2096,2096,true,SIN,Asia Pacific,Singapore,104,6.05
8.222.162.45,80,80,false,SIN,Asia Pacific,Singapore,12,6.05
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,6,6.05
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.04
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,35,6.04
8.222.138.164,2095,2095,false,SIN,Asia Pacific,Singapore,14,6.04
8.210.250.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,6.04
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.04
47.245.108.213,2096,2096,true,SIN,Asia Pacific,Singapore,34,6.04
8.222.184.198,80,80,false,SIN,Asia Pacific,Singapore,18,6.04
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,64,6.03
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,42,6.03
8.219.196.24,2082,2082,false,SIN,Asia Pacific,Singapore,7,6.03
8.222.221.86,443,443,true,SIN,Asia Pacific,Singapore,119,6.03
8.218.126.53,2096,2096,true,HKG,Asia Pacific,Hong Kong,62,6.03
47.236.171.205,2086,2086,false,SIN,Asia Pacific,Singapore,11,6.03
47.91.31.231,8443,8443,true,NRT,Asia Pacific,Tokyo,98,6.03
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,6.03
8.219.13.143,2095,2095,false,SIN,Asia Pacific,Singapore,8,6.03
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.02
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,6.02
8.222.252.150,8443,8443,true,SIN,Asia Pacific,Singapore,78,6.02
47.236.7.106,8080,8080,false,SIN,Asia Pacific,Singapore,21,6.02
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,6.01
47.245.126.151,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.01
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,23,6.01
8.222.211.16,2086,2086,false,SIN,Asia Pacific,Singapore,13,6.00
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,25,6.00
47.245.86.230,80,80,false,SIN,Asia Pacific,Singapore,7,6.00
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.00
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,6.00
8.218.149.193,2096,2096,true,HKG,Asia Pacific,Hong Kong,115,6.00
47.243.162.49,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,6.00
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,6.00
8.219.82.35,2053,2053,true,SIN,Asia Pacific,Singapore,114,5.99
8.222.209.223,8443,8443,true,SIN,Asia Pacific,Singapore,116,5.99
47.236.169.164,2087,2087,true,SIN,Asia Pacific,Singapore,80,5.99
8.222.144.50,8880,8880,false,SIN,Asia Pacific,Singapore,31,5.99
8.219.137.50,2087,2087,true,SIN,Asia Pacific,Singapore,124,5.99
47.76.37.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,117,5.99
8.219.102.252,2052,2052,false,SIN,Asia Pacific,Singapore,20,5.99
8.218.105.223,80,80,false,HKG,Asia Pacific,Hong Kong,52,5.98
47.236.174.206,80,80,false,SIN,Asia Pacific,Singapore,25,5.98
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,5.98
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,87,5.98
47.236.168.17,2053,2053,true,SIN,Asia Pacific,Singapore,93,5.98
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.97
8.219.122.55,8880,8880,false,SIN,Asia Pacific,Singapore,19,5.97
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,5.97
8.219.103.65,8080,8080,false,SIN,Asia Pacific,Singapore,48,5.97
47.236.7.106,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.97
8.222.212.219,2087,2087,true,SIN,Asia Pacific,Singapore,41,5.97
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,12,5.97
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,5.96
8.222.183.242,80,80,false,SIN,Asia Pacific,Singapore,10,5.96
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.95
8.219.170.180,2096,2096,true,SIN,Asia Pacific,Singapore,141,5.95
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,32,5.95
8.217.250.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,5.95
8.219.114.201,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.95
47.236.146.249,2052,2052,false,SIN,Asia Pacific,Singapore,41,5.95
8.219.199.220,80,80,false,SIN,Asia Pacific,Singapore,21,5.94
47.236.165.25,2087,2087,true,SIN,Asia Pacific,Singapore,77,5.94
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,103,5.94
8.222.162.45,8443,8443,true,SIN,Asia Pacific,Singapore,76,5.94
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,14,5.94
47.91.16.214,8080,8080,false,NRT,Asia Pacific,Tokyo,90,5.93
8.219.77.222,2053,2053,true,SIN,Asia Pacific,Singapore,146,5.93
8.218.156.91,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,5.93
47.74.45.143,2095,2095,false,NRT,Asia Pacific,Tokyo,71,5.93
8.219.40.255,8080,8080,false,SIN,Asia Pacific,Singapore,6,5.93
8.222.138.164,443,443,true,SIN,Asia Pacific,Singapore,72,5.93
8.222.211.16,2095,2095,false,SIN,Asia Pacific,Singapore,29,5.93
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,12,5.93
47.236.167.231,2052,2052,false,SIN,Asia Pacific,Singapore,20,5.92
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,5.92
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,5.92
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.92
47.236.116.182,2095,2095,false,SIN,Asia Pacific,Singapore,45,5.92
8.219.72.51,2096,2096,true,SIN,Asia Pacific,Singapore,120,5.92
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,5.92
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,99,5.92
8.219.195.47,2083,2083,true,SIN,Asia Pacific,Singapore,49,5.92
8.210.151.69,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,5.92
8.222.193.208,443,443,true,SIN,Asia Pacific,Singapore,75,5.91
47.74.36.154,2052,2052,false,NRT,Asia Pacific,Tokyo,83,5.91
8.219.93.5,2052,2052,false,SIN,Asia Pacific,Singapore,11,5.91
47.236.116.182,8880,8880,false,SIN,Asia Pacific,Singapore,24,5.90
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,5.90
8.218.65.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,142,5.90
8.222.208.83,2082,2082,false,SIN,Asia Pacific,Singapore,12,5.90
47.74.45.143,2086,2086,false,NRT,Asia Pacific,Tokyo,69,5.90
47.245.105.224,80,80,false,SIN,Asia Pacific,Singapore,17,5.90
47.236.168.17,8080,8080,false,SIN,Asia Pacific,Singapore,21,5.89
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,5.89
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,32,5.89
8.219.4.122,2096,2096,true,SIN,Asia Pacific,Singapore,31,5.88
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,3,5.88
47.91.16.214,2096,2096,true,NRT,Asia Pacific,Tokyo,105,5.88
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,5.88
8.219.222.8,2096,2096,true,SIN,Asia Pacific,Singapore,74,5.88
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,26,5.88
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.88
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,21,5.88
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,5.87
47.74.13.122,80,80,false,NRT,Asia Pacific,Tokyo,87,5.87
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,27,5.87
8.222.146.222,2096,2096,true,SIN,Asia Pacific,Singapore,70,5.87
47.74.9.137,8443,8443,true,NRT,Asia Pacific,Tokyo,88,5.87
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,5.87
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,92,5.87
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,17,5.87
47.236.158.158,2053,2053,true,SIN,Asia Pacific,Singapore,93,5.87
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,5.87
47.76.80.72,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,5.86
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,5.86
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,105,5.86
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.86
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,91,5.85
47.236.167.231,2082,2082,false,SIN,Asia Pacific,Singapore,28,5.85
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,35,5.85
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,11,5.85
8.219.200.145,8443,8443,true,SIN,Asia Pacific,Singapore,71,5.85
47.243.42.219,2096,2096,true,HKG,Asia Pacific,Hong Kong,45,5.84
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,35,5.84
8.219.40.255,80,80,false,SIN,Asia Pacific,Singapore,4,5.84
47.245.126.151,2087,2087,true,SIN,Asia Pacific,Singapore,55,5.84
8.210.101.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,5.84
8.222.254.91,2083,2083,true,SIN,Asia Pacific,Singapore,47,5.84
8.218.65.237,443,443,true,HKG,Asia Pacific,Hong Kong,60,5.84
8.222.150.197,2082,2082,false,SIN,Asia Pacific,Singapore,15,5.84
47.74.45.143,8443,8443,true,NRT,Asia Pacific,Tokyo,100,5.84
8.217.251.62,2095,2095,false,HKG,Asia Pacific,Hong Kong,95,5.83
47.236.253.41,2087,2087,true,SIN,Asia Pacific,Singapore,121,5.83
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,5.83
47.236.83.239,8080,8080,false,SIN,Asia Pacific,Singapore,8,5.83
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,17,5.82
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,37,5.82
8.219.124.227,8080,8080,false,SIN,Asia Pacific,Singapore,23,5.82
47.242.17.250,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,5.82
8.219.201.245,80,80,false,SIN,Asia Pacific,Singapore,20,5.82
47.245.107.174,2087,2087,true,SIN,Asia Pacific,Singapore,39,5.81
47.236.180.51,2053,2053,true,SIN,Asia Pacific,Singapore,58,5.81
8.219.6.157,80,80,false,SIN,Asia Pacific,Singapore,29,5.80
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,5.80
8.217.149.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,5.79
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,71,5.79
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,77,5.79
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,5.79
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,60,5.79
47.242.234.127,443,443,true,HKG,Asia Pacific,Hong Kong,119,5.79
47.245.86.230,8080,8080,false,SIN,Asia Pacific,Singapore,5,5.79
8.219.196.117,2087,2087,true,SIN,Asia Pacific,Singapore,60,5.78
47.236.11.84,2083,2083,true,SIN,Asia Pacific,Singapore,35,5.77
8.217.250.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,5.77
8.219.5.10,2086,2086,false,SIN,Asia Pacific,Singapore,3,5.77
47.76.49.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,105,5.77
8.219.84.102,2087,2087,true,SIN,Asia Pacific,Singapore,119,5.77
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,5.77
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,5.76
8.222.162.45,2087,2087,true,SIN,Asia Pacific,Singapore,75,5.76
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,7,5.76
47.236.168.17,2095,2095,false,SIN,Asia Pacific,Singapore,23,5.76
47.76.49.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,5.76
8.219.100.155,2096,2096,true,SIN,Asia Pacific,Singapore,130,5.75
47.74.43.95,2095,2095,false,NRT,Asia Pacific,Tokyo,89,5.75
8.217.250.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,5.75
8.222.211.16,2087,2087,true,SIN,Asia Pacific,Singapore,82,5.74
8.222.219.34,2053,2053,true,SIN,Asia Pacific,Singapore,102,5.74
8.217.207.60,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,5.74
47.236.104.98,2087,2087,true,SIN,Asia Pacific,Singapore,51,5.73
47.236.104.98,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.73
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,5.73
47.74.45.143,2096,2096,true,NRT,Asia Pacific,Tokyo,92,5.73
8.218.2.181,8443,8443,true,HKG,Asia Pacific,Hong Kong,106,5.73
8.210.39.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,5.73
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,12,5.73
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,15,5.73
47.74.58.205,2083,2083,true,NRT,Asia Pacific,Tokyo,127,5.72
8.222.140.87,8080,8080,false,SIN,Asia Pacific,Singapore,17,5.72
47.74.5.99,2096,2096,true,NRT,Asia Pacific,Tokyo,136,5.72
47.236.104.98,2096,2096,true,SIN,Asia Pacific,Singapore,46,5.72
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,5.71
8.210.3.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,5.71
47.245.114.163,2052,2052,false,SIN,Asia Pacific,Singapore,5,5.71
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.71
47.236.7.106,8880,8880,false,SIN,Asia Pacific,Singapore,12,5.70
8.222.197.251,2086,2086,false,SIN,Asia Pacific,Singapore,4,5.70
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,44,5.70
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,5.70
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,5.70
8.222.164.209,8443,8443,true,SIN,Asia Pacific,Singapore,113,5.69
47.236.169.164,2096,2096,true,SIN,Asia Pacific,Singapore,96,5.69
47.74.5.99,8443,8443,true,NRT,Asia Pacific,Tokyo,110,5.69
8.222.162.45,2083,2083,true,SIN,Asia Pacific,Singapore,67,5.69
47.243.162.49,8443,8443,true,HKG,Asia Pacific,Hong Kong,110,5.69
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,33,5.68
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,23,5.68
47.74.36.154,2082,2082,false,NRT,Asia Pacific,Tokyo,157,5.68
8.222.224.17,2083,2083,true,SIN,Asia Pacific,Singapore,75,5.68
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,6,5.68
8.222.214.13,8080,8080,false,SIN,Asia Pacific,Singapore,4,5.68
8.219.74.35,2053,2053,true,SIN,Asia Pacific,Singapore,112,5.67
8.219.142.229,2086,2086,false,SIN,Asia Pacific,Singapore,20,5.67
8.210.55.134,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,5.67
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,28,5.67
8.218.156.91,80,80,false,HKG,Asia Pacific,Hong Kong,49,5.66
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,5.66
8.222.183.242,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.65
8.219.111.175,2086,2086,false,SIN,Asia Pacific,Singapore,10,5.65
8.219.107.199,80,80,false,SIN,Asia Pacific,Singapore,16,5.65
8.222.152.165,8080,8080,false,SIN,Asia Pacific,Singapore,28,5.65
8.210.3.24,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,5.65
8.222.144.117,80,80,false,SIN,Asia Pacific,Singapore,5,5.65
47.74.43.95,2082,2082,false,NRT,Asia Pacific,Tokyo,79,5.65
8.219.61.52,443,443,true,SIN,Asia Pacific,Singapore,33,5.64
8.219.100.155,8443,8443,true,SIN,Asia Pacific,Singapore,167,5.64
47.74.45.143,2053,2053,true,NRT,Asia Pacific,Tokyo,100,5.64
8.217.167.88,80,80,false,HKG,Asia Pacific,Hong Kong,34,5.63
47.236.87.246,2083,2083,true,SIN,Asia Pacific,Singapore,68,5.63
8.222.226.15,80,80,false,SIN,Asia Pacific,Singapore,9,5.63
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,5.63
8.222.160.176,80,80,false,SIN,Asia Pacific,Singapore,7,5.63
8.222.138.164,2095,2095,false,SIN,Asia Pacific,Singapore,27,5.63
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,5.63
47.236.10.182,8443,8443,true,SIN,Asia Pacific,Singapore,93,5.62
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,64,5.62
8.222.180.242,2053,2053,true,SIN,Asia Pacific,Singapore,107,5.62
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,107,5.62
8.219.12.152,8080,8080,false,SIN,Asia Pacific,Singapore,14,5.62
8.222.254.91,2086,2086,false,SIN,Asia Pacific,Singapore,12,5.62
8.217.248.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,5.62
8.222.214.13,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.62
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,5.62
8.222.184.198,2086,2086,false,SIN,Asia Pacific,Singapore,16,5.62
47.245.93.74,443,443,true,SIN,Asia Pacific,Singapore,52,5.61
47.74.13.122,8443,8443,true,NRT,Asia Pacific,Tokyo,125,5.61
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,88,5.60
8.210.151.69,8880,8880,false,HKG,Asia Pacific,Hong Kong,117,5.60
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,5.60
8.217.85.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,94,5.60
8.219.141.174,443,443,true,SIN,Asia Pacific,Singapore,74,5.60
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,89,5.60
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,5.59
8.210.250.120,2095,2095,false,HKG,Asia Pacific,Hong Kong,33,5.59
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.59
8.222.134.170,2096,2096,true,SIN,Asia Pacific,Singapore,50,5.59
8.222.209.223,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.59
8.222.210.182,8443,8443,true,SIN,Asia Pacific,Singapore,60,5.58
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,5.58
8.217.221.165,443,443,true,HKG,Asia Pacific,Hong Kong,77,5.58
8.218.156.91,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,5.58
47.236.116.182,2082,2082,false,SIN,Asia Pacific,Singapore,15,5.57
8.219.99.8,2096,2096,true,SIN,Asia Pacific,Singapore,99,5.57
8.217.167.88,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,5.57
8.219.72.51,2095,2095,false,SIN,Asia Pacific,Singapore,16,5.57
8.219.97.179,443,443,true,SIN,Asia Pacific,Singapore,84,5.57
8.222.160.176,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.57
8.218.11.90,8443,8443,true,HKG,Asia Pacific,Hong Kong,109,5.56
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,5.56
8.217.250.222,2087,2087,true,HKG,Asia Pacific,Hong Kong,123,5.56
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,67,5.56
47.76.249.76,2087,2087,true,HKG,Asia Pacific,Hong Kong,116,5.56
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.56
8.222.255.15,8080,8080,false,SIN,Asia Pacific,Singapore,4,5.56
8.222.237.131,2087,2087,true,SIN,Asia Pacific,Singapore,76,5.55
8.217.250.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,5.55
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,5.55
47.236.97.90,2086,2086,false,SIN,Asia Pacific,Singapore,38,5.55
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,6,5.55
8.217.250.222,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,5.55
47.236.202.91,8080,8080,false,SIN,Asia Pacific,Singapore,31,5.54
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,64,5.54
8.219.51.211,8443,8443,true,SIN,Asia Pacific,Singapore,115,5.54
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,78,5.53
8.219.122.96,2095,2095,false,SIN,Asia Pacific,Singapore,23,5.53
8.222.215.228,2053,2053,true,SIN,Asia Pacific,Singapore,95,5.53
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.53
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,5,5.53
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,118,5.53
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,5,5.53
47.236.104.98,8880,8880,false,SIN,Asia Pacific,Singapore,26,5.53
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,5.53
8.222.193.65,2096,2096,true,SIN,Asia Pacific,Singapore,53,5.53
8.219.40.255,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.52
47.236.146.249,8443,8443,true,SIN,Asia Pacific,Singapore,81,5.52
8.217.250.222,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,5.52
8.219.98.13,2095,2095,false,SIN,Asia Pacific,Singapore,22,5.52
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,4,5.52
8.217.207.60,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,5.51
47.236.165.25,80,80,false,SIN,Asia Pacific,Singapore,29,5.51
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,5.51
8.217.250.222,2083,2083,true,HKG,Asia Pacific,Hong Kong,88,5.51
